File Name,Flat Fee,Annual fee threshold 1,Annual fee Threshold 2,Annual fee Threshold 3,Annual fee Threshold 4,Annual fee Threshold 5,Annual fee Threshold 6,Annual fee Threshold 7,Annual fee Threshold 8,Minimum investment (Amount/No),Negotiable (Yes/No),Negotiable threshold (Number/ N/A),Verification Summary,Digit % Count,Dollar Count,Fee Count,Text Length,adviser_id1,adviser_id2,sequence_num,filing_date,Annual fee threshold 1_clean,Annual fee threshold 1_lower_bound,Annual fee threshold 1_upper_bound,Annual fee threshold 1_fee_pct,Annual fee Threshold 2_clean,Annual fee Threshold 2_lower_bound,Annual fee Threshold 2_upper_bound,Annual fee Threshold 2_fee_pct,Annual fee Threshold 3_clean,Annual fee Threshold 3_lower_bound,Annual fee Threshold 3_upper_bound,Annual fee Threshold 3_fee_pct,Annual fee Threshold 4_clean,Annual fee Threshold 4_lower_bound,Annual fee Threshold 4_upper_bound,Annual fee Threshold 4_fee_pct,Annual fee Threshold 5_clean,Annual fee Threshold 5_lower_bound,Annual fee Threshold 5_upper_bound,Annual fee Threshold 5_fee_pct,Annual fee Threshold 6_clean,Annual fee Threshold 6_lower_bound,Annual fee Threshold 6_upper_bound,Annual fee Threshold 6_fee_pct,Annual fee Threshold 7_clean,Annual fee Threshold 7_lower_bound,Annual fee Threshold 7_upper_bound,Annual fee Threshold 7_fee_pct,Annual fee Threshold 8_clean,Annual fee Threshold 8_lower_bound,Annual fee Threshold 8_upper_bound,Annual fee Threshold 8_fee_pct,Negotiable threshold (Number/ N/A)_clean,Negotiable threshold (Number/ N/A)_lower_bound,Negotiable threshold (Number/ N/A)_upper_bound,Negotiable threshold (Number/ N/A)_fee_pct,flat_fee_clean,has_flat_fee,min_investment_clean,has_min_investment,negotiable_clean,negotiable_threshold_clean,fee_structure_type,fee_tier_count,potential_multiple_products,filing_year
formadv_part2_1_extracted\101080_52019_19_20180301_fees_section.txt.txt,No,"$0 - $999,999.99 (2.00%) [VERIFIED]","$1,000,000 - $4,999,999.99 (1.75%) [VERIFIED]","$5,000,000 - $9,999,999.99 (1.50%) [VERIFIED]","$10,000,000+ (1.25%) [VERIFIED]","$0 - $9,999,999.99 (0.20%) [VERIFIED]","$10,000,000 - $19,999,999.99 (0.15%) [VERIFIED]","$20,000,000+ (0.10%) [VERIFIED]","$0 - $2,999,999.99 (1.00%) [VERIFIED]",No,Yes,No,"2,3,4,5,6,7,8,9",18,26,96,23293,101080,52019,19,2018-03-01,$0 - $999999.99 (2.00%),0.0,999999.99,2.0,$1000000 - $4999999.99 (1.75%),1000000.0,4999999.99,1.75,$5000000 - $9999999.99 (1.50%),5000000.0,9999999.99,1.5,,,,,$0 - $9999999.99 (0.20%),0.0,9999999.99,0.2,$10000000 - $19999999.99 (0.15%),10000000.0,19999999.99,0.15,,,,,$0 - $2999999.99 (1.00%),0.0,2999999.99,1.0,,,,,,False,,False,True,,Tiered,6,False,2018
formadv_part2_1_extracted\101080_52019_20_20180723_fees_section.txt.txt,No,"$0 - $999,999.99 (2.00%) [VERIFIED]","$1,000,000 - $4,999,999.99 (1.75%) [VERIFIED]","$5,000,000 - $9,999,999.99 (1.50%) [VERIFIED]","$10,000,000+ (1.25%) [VERIFIED]","$0 - $9,999,999.99 (0.20%) [VERIFIED]","$10,000,000 - $19,999,999.99 (0.15%) [VERIFIED]","$20,000,000+ (0.10%) [VERIFIED]","$0 - $2,999,999.99 (1.00%) [VERIFIED]",N/a,Yes,No,"2,3,4,5,6,7,8,9",18,26,103,25064,101080,52019,20,2018-07-23,$0 - $999999.99 (2.00%),0.0,999999.99,2.0,$1000000 - $4999999.99 (1.75%),1000000.0,4999999.99,1.75,$5000000 - $9999999.99 (1.50%),5000000.0,9999999.99,1.5,,,,,$0 - $9999999.99 (0.20%),0.0,9999999.99,0.2,$10000000 - $19999999.99 (0.15%),10000000.0,19999999.99,0.15,,,,,$0 - $2999999.99 (1.00%),0.0,2999999.99,1.0,,,,,,False,,False,True,,Tiered,6,False,2018
formadv_part2_1_extracted\101080_52019_8_20130408_fees_section.txt.txt,No,"$0 - $500,000 (2.00%) [VERIFIED]","$500,001 - $1,000,000 (1.75%) [VERIFIED]","$1,000,001 - $1,500,000 (1.50%) [VERIFIED]","$1,500,001+ (1.25%) [VERIFIED]",,,,,No,Yes,No,"2,3,4,5",7,15,80,17490,101080,52019,8,2013-04-08,$0 - $500000 (2.00%),0.0,500000.0,2.0,$500001 - $1000000 (1.75%),500001.0,1000000.0,1.75,$1000001 - $1500000 (1.50%),1000001.0,1500000.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,3,False,2013
formadv_part2_1_extracted\101080_52019_9_20130417_fees_section.txt.txt,No,"$0 - $500,000 (2.00%) [VERIFIED]","$500,001 - $1,000,000 (1.75%) [VERIFIED]","$1,000,001 - $1,500,000 (1.50%) [VERIFIED]","$1,500,001+ (1.25%) [VERIFIED]",,,,,No,Yes,No,"2,3,4,5",7,15,80,17490,101080,52019,9,2013-04-17,$0 - $500000 (2.00%),0.0,500000.0,2.0,$500001 - $1000000 (1.75%),500001.0,1000000.0,1.75,$1000001 - $1500000 (1.50%),1000001.0,1500000.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,3,False,2013
formadv_part2_1_extracted\101080_94661_2_20131111_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,6,4692,101080,94661,2,2013-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2013
formadv_part2_1_extracted\101080_94661_3_20140102_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,6,4692,101080,94661,3,2014-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2014
formadv_part2_1_extracted\101080_94661_4_20140501_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,6,4850,101080,94661,4,2014-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2014
formadv_part2_1_extracted\101080_94661_5_20160722_fees_section.txt.txt,"""No fee information available.""",,,,,,,,,-1,-1,,-1,0,0,5,4692,101080,94661,5,2016-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2016
formadv_part2_1_extracted\1027_1368_1_20070608_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,715,1027,1368,1,2007-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2007
formadv_part2_1_extracted\1027_50190_1_20110331_fees_section.txt.txt,No fee information available.,,,,,,,,,-1,-1,,-1,0,0,0,0,1027,50190,1,2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,,No Fee Info,0,False,2011
formadv_part2_1_extracted\1027_77909_1_20120330_fees_section.txt.txt,No,,,,,,,,$0+ (0% - 3%) [VERIFIED],No,Yes,No,9,1,4,54,13131,1027,77909,1,2012-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2012
formadv_part2_1_extracted\1027_77914_1_20120330_fees_section.txt.txt,No,,,,,,,,$0+ (0% - 3%) [VERIFIED],No,Yes,No,9,1,4,54,13131,1027,77914,1,2012-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2012
formadv_part2_1_extracted\1027_98734_1_20130401_fees_section.txt.txt,No,,,,,,,,$0+ (0% - 3%) [VERIFIED],No,Yes,No,9,1,4,45,11109,1027,98734,1,2013-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2013
formadv_part2_1_extracted\1027_98734_2_20140331_fees_section.txt.txt,No,,,,,,,,$0+ (0% - 3%) [VERIFIED],No,Yes,No,9,1,5,46,11673,1027,98734,2,2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2014
formadv_part2_1_extracted\1027_98734_3_20141031_fees_section.txt.txt,No,,,,,,,,$0+ (0% - 3%) [VERIFIED],No,Yes,No,9,1,5,46,11679,1027,98734,3,2014-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2014
formadv_part2_1_extracted\1027_98734_4_20150331_fees_section.txt.txt,No,,,,,,,,,No,Yes,No,,1,5,46,11645,1027,98734,4,2015-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2015
formadv_part2_1_extracted\1027_98734_5_20160330_fees_section.txt.txt,No,,,,,,,,,No,Yes,No,,1,5,46,11739,1027,98734,5,2016-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2016
formadv_part2_1_extracted\102920_47203_1_20110331_fees_section.txt.txt,No,,,,,,,,,No,Yes,No,,2,2,32,4466,102920,47203,1,2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2011
formadv_part2_1_extracted\102920_47203_2_20120330_fees_section.txt.txt,No,,,,,,,,"$0 - $100,000 (0.60%) [VERIFIED]",No,Yes,No,9,2,2,32,4110,102920,47203,2,2012-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$0 - $100000 (0.60%),0.0,100000.0,0.6,,,,,,False,,False,True,,Tiered,1,False,2012
formadv_part2_1_extracted\102920_96327_1_20130328_fees_section.txt.txt,No,,,,,,,,Up to 0.40% [VERIFIED],"$100,000 [VERIFIED]",Yes,No,"9,10",1,1,27,3368,102920,96327,1,2013-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,100000.0,True,True,,Unknown,0,False,2013
formadv_part2_1_extracted\102920_96327_2_20140331_fees_section.txt.txt,No,,,,,,,,,No,Yes,No,,1,1,27,3510,102920,96327,2,2014-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2014
formadv_part2_1_extracted\102920_96328_1_20130328_fees_section.txt.txt,No,,,,,,,,"$100,000+ (0.60%) [VERIFIED]",No,Yes,No,9,1,1,27,3353,102920,96328,1,2013-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2013
formadv_part2_1_extracted\102920_96328_2_20140331_fees_section.txt.txt,No,,,,,"$0 - $100,000 (0.60%) [VERIFIED]","$100,001+ (Declining %) [VERIFIED]",,,No,Yes,No,"6,7",2,3,35,15372,102920,96328,2,2014-03-31,,,,,,,,,,,,,,,,,$0 - $100000 (0.60%),0.0,100000.0,0.6,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,1,False,2014
formadv_part2_1_extracted\102920_96328_3_20140918_fees_section.txt.txt,No,,,,,,,,,No,Yes,No,,2,3,34,16779,102920,96328,3,2014-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,True,,Unknown,0,False,2014
formadv_part2_1_extracted\10299_223332_10_20180622_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",43,81,145,37636,10299,223332,10,2018-06-22,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2018
formadv_part2_1_extracted\10299_223332_11_20180730_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",44,86,148,42267,10299,223332,11,2018-07-30,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2018
formadv_part2_1_extracted\10299_223332_12_20181130_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",44,86,148,43150,10299,223332,12,2018-11-30,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2018
formadv_part2_1_extracted\10299_223332_13_20181213_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",44,86,148,43260,10299,223332,13,2018-12-13,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2018
formadv_part2_1_extracted\10299_223332_1_20150611_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",48,89,142,30044,10299,223332,1,2015-06-11,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2015
formadv_part2_1_extracted\10299_223332_2_20160330_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",44,81,136,29493,10299,223332,2,2016-03-30,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2016
formadv_part2_1_extracted\10299_223332_3_20170330_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",43,81,141,32530,10299,223332,3,2017-03-30,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2017
formadv_part2_1_extracted\10299_223332_4_20170426_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",43,81,141,32530,10299,223332,4,2017-04-26,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2017
formadv_part2_1_extracted\10299_223332_5_20170613_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",43,81,141,32530,10299,223332,5,2017-06-13,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2017
formadv_part2_1_extracted\10299_223332_6_20170829_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",43,81,141,32535,10299,223332,6,2017-08-29,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2017
formadv_part2_1_extracted\10299_223332_7_20180131_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",43,81,141,32536,10299,223332,7,2018-01-31,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2018
formadv_part2_1_extracted\10299_223332_8_20180328_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",43,81,145,37713,10299,223332,8,2018-03-28,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2018
formadv_part2_1_extracted\10299_223332_9_20180529_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",43,81,145,37636,10299,223332,9,2018-05-29,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2018
formadv_part2_1_extracted\10299_223333_10_20180622_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",60,91,163,40504,10299,223333,10,2018-06-22,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2018
formadv_part2_1_extracted\10299_223333_11_20180730_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",61,96,166,45151,10299,223333,11,2018-07-30,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2018
formadv_part2_1_extracted\10299_223333_12_20181130_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",61,96,166,45866,10299,223333,12,2018-11-30,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2018
formadv_part2_1_extracted\10299_223333_13_20181213_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",61,96,166,45974,10299,223333,13,2018-12-13,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2018
formadv_part2_1_extracted\10299_223333_1_20150611_fees_section.txt.txt,No,"$0 - $250,000 (2.75%) [VERIFIED]","$250,001 - $500,000 (2.50%) [VERIFIED]","$500,001 - $1,000,000 (2.00%) [VERIFIED]","$1,000,001 - $2,500,000 (1.75%) [VERIFIED]","$2,500,001 - $5,000,000 (1.50%) [VERIFIED]","$5,000,001+ (1.25%) [VERIFIED]",,,No,Yes,No,"2,3,4,5,6,7",64,98,160,27735,10299,223333,1,2015-06-11,$0 - $250000 (2.75%),0.0,250000.0,2.75,$250001 - $500000 (2.50%),250001.0,500000.0,2.5,$500001 - $1000000 (2.00%),500001.0,1000000.0,2.0,$1000001 - $2500000 (1.75%),1000001.0,2500000.0,1.75,$2500001 - $5000000 (1.50%),2500001.0,5000000.0,1.5,,,,,,,,,,,,,,,,,,False,,False,True,,Tiered,5,False,2015
